dt,x,y,position,velocity,acceleration,jerk,heading
0.020000,14.520281,4.348566,10.952337,4.436613,-2.355418,-0.269962,0.083708
0.020000,14.607734,4.356232,11.040126,4.389460,-2.357618,-0.110016,0.091022
0.020000,14.694195,4.364410,11.126972,4.342311,-2.357445,0.008664,0.097450
0.020000,14.779667,4.373011,11.212876,4.295199,-2.355632,0.090649,0.102994
0.020000,14.864159,4.381949,11.297839,4.248142,-2.352824,0.140408,0.107654
0.020000,14.947677,4.391140,11.381862,4.201151,-2.349575,0.162467,0.111431
0.020000,15.030232,4.400505,11.464946,4.154224,-2.346347,0.161359,0.114328
0.020000,15.111833,4.409964,11.547093,4.107354,-2.343516,0.141553,0.116344
0.020000,15.192488,4.419443,11.628304,4.060526,-2.341365,0.107586,0.117480
0.020000,15.272208,4.428868,11.708578,4.013725,-2.340089,0.063805,0.117738
0.020000,15.350999,4.438169,11.787917,3.966928,-2.339803,0.014259,0.117117
0.020000,15.428871,4.447277,11.866319,3.920118,-2.340532,-0.036425,0.115617
0.020000,15.505829,4.456128,11.943785,3.873274,-2.342214,-0.084083,0.113237
0.020000,15.581880,4.464657,12.020312,3.826380,-2.344702,-0.124416,0.109977
0.020000,15.657028,4.472804,12.095901,3.779424,-2.347763,-0.153080,0.105834
0.020000,15.731277,4.480508,12.170549,3.732403,-2.351077,-0.165675,0.100809
0.020000,15.804630,4.487715,12.244255,3.685318,-2.354229,-0.157595,0.094900
0.020000,15.877089,4.494370,12.317019,3.638184,-2.356725,-0.124817,0.088105
0.020000,15.948654,4.500421,12.388839,3.591024,-2.357972,-0.062336,0.080425
0.020000,16.019326,4.505818,12.459717,3.543879,-2.357283,0.034464,0.071860
0.020000,16.089104,4.510516,12.529653,3.496801,-2.353890,0.169640,0.062410
0.020000,16.157988,4.514469,12.598650,3.449862,-2.346941,0.347450,0.052079
0.020000,16.225977,4.517637,12.666713,3.403152,-2.335508,0.571637,0.040871
