dt,x,y,position,velocity,acceleration,jerk,heading
0.020000,6.369802,8.164424,1.462724,2.013976,2.333305,1.423673,5.428099
0.020000,6.396813,8.133281,1.503948,2.061238,2.363107,1.490095,5.425681
0.020000,6.424382,8.101355,1.546131,2.109127,2.394440,1.566618,5.423786
0.020000,6.452533,8.068648,1.589284,2.157677,2.427498,1.652912,5.422428
0.020000,6.481290,8.035163,1.633423,2.206926,2.462472,1.748734,5.421619
0.020000,6.510680,8.000904,1.678561,2.256917,2.499549,1.853822,5.421373
0.020000,6.540734,7.965876,1.724715,2.307696,2.538967,1.970907,5.421706
0.020000,6.571482,7.930083,1.771902,2.359313,2.580854,2.094347,5.422632
0.020000,6.602959,7.893533,1.820138,2.411824,2.625539,2.234236,5.424168
0.020000,6.635203,7.856232,1.869444,2.465283,2.672952,2.370664,5.426333
0.020000,6.668255,7.818189,1.919839,2.519752,2.723433,2.524054,5.429146
0.020000,6.702157,7.779413,1.971345,2.575294,2.777088,2.682735,5.432625
0.020000,6.736956,7.739918,2.023984,2.631973,2.833983,2.844746,5.436794
0.020000,6.772703,7.699715,2.077781,2.689856,2.894158,3.008789,5.441674
0.020000,6.809451,7.658820,2.132761,2.749009,2.957610,3.172555,5.447289
0.020000,6.847258,7.617251,2.188951,2.809501,3.024627,3.350894,5.453665
0.020000,6.886184,7.575029,2.246379,2.871390,3.094447,3.490976,5.460827
0.020000,6.926294,7.532177,2.305074,2.934743,3.167626,3.658931,5.468804
0.020000,6.967657,7.488725,2.365066,2.999604,3.243072,3.772331,5.477623
0.020000,7.010346,7.444703,2.426387,3.066026,3.321083,3.900529,5.487314
0.020000,7.054435,7.400150,2.489067,3.134039,3.400673,3.979507,5.497906
0.020000,7.100005,7.355108,2.553141,3.203660,3.481034,4.018054,5.509431
0.020000,7.147137,7.309627,2.618638,3.274883,3.561155,4.006067,5.521917
0.020000,7.195916,7.263764,2.685592,3.347680,3.639857,3.935071,5.535395
0.020000,7.246429,7.217586,2.754032,3.422005,3.716233,3.818811,5.549893
0.020000,7.298764,7.171166,2.823987,3.497741,3.786793,3.528006,5.565438
0.020000,7.353006,7.124590,2.895482,3.574764,3.851154,3.218064,5.582055
0.020000,7.409243,7.077954,2.968540,3.652887,3.906144,2.749499,5.599762
0.020000,7.467556,7.031368,3.043177,3.731855,3.948434,2.114486,5.618577
0.020000,7.528022,6.984951,3.119404,3.811368,3.975642,1.360414,5.638510
0.020000,7.590710,6.938839,3.197225,3.891049,3.984056,0.420685,5.659564
0.020000,7.655679,6.893180,3.276634,3.970452,3.970138,-0.695916,5.681734
0.020000,7.722976,6.848134,3.357616,4.049064,3.930598,-1.976965,5.705005
0.020000,7.779591,6.811974,3.424793,3.358882,-34.509106,-1921.985213,5.723202
0.020000,7.827413,6.781976,3.481245,2.822585,-26.814828,384.713915,5.722687
0.020000,7.875610,6.751709,3.538158,2.845640,1.152759,1398.379313,5.722230
0.020000,7.924186,6.721176,3.595533,2.868763,1.156119,0.168005,5.721831
0.020000,7.973143,6.690378,3.653372,2.891950,1.159342,0.161173,5.721492
