dt,x,y,position,velocity,acceleration,jerk,heading
0.020000,16.246083,14.394911,11.384842,1.332746,-0.997461,-0.000000,0.002029
0.020000,16.272538,14.394969,11.411297,1.312797,-0.997461,0.000000,0.002327
0.020000,16.298595,14.395033,11.437354,1.292848,-0.997461,0.000000,0.002616
0.020000,16.324252,14.395104,11.463011,1.272899,-0.997461,-0.000000,0.002897
0.020000,16.349510,14.395180,11.488270,1.252950,-0.997461,0.000000,0.003169
0.020000,16.374370,14.395262,11.513129,1.233000,-0.997461,-0.000000,0.003433
0.020000,16.398830,14.395349,11.537590,1.213051,-0.997461,0.000000,0.003689
0.020000,16.422892,14.395441,11.561651,1.193102,-0.997461,0.000000,0.003937
0.020000,16.446554,14.395537,11.585314,1.173153,-0.997461,-0.000000,0.004177
0.020000,16.469817,14.395637,11.608577,1.153204,-0.997461,0.000000,0.004410
0.020000,16.492682,14.395741,11.631442,1.133254,-0.997461,-0.000000,0.004635
0.020000,16.515147,14.395847,11.653908,1.113305,-0.997461,0.000000,0.004854
0.020000,16.537213,14.395957,11.675974,1.093356,-0.997461,0.000000,0.005065
0.020000,16.558881,14.396069,11.697642,1.073407,-0.997461,-0.000000,0.005269
0.020000,16.580149,14.396183,11.718910,1.053457,-0.997461,0.000000,0.005467
0.020000,16.601018,14.396299,11.739780,1.033508,-0.997461,0.000000,0.005658
0.020000,16.621489,14.396417,11.760251,1.013559,-0.997461,-0.000000,0.005843
0.020000,16.641560,14.396536,11.780323,0.993610,-0.997461,0.000000,0.006022
0.020000,16.661232,14.396656,11.799995,0.973661,-0.997461,-0.000000,0.006194
0.020000,16.680506,14.396777,11.819269,0.953711,-0.997461,0.000000,0.006361
0.020000,16.699380,14.396898,11.838144,0.933762,-0.997461,0.000000,0.006522
0.020000,16.717855,14.397020,11.856619,0.913813,-0.997461,0.000000,0.006677
0.020000,16.735932,14.397142,11.874696,0.893864,-0.997461,-0.000000,0.006827
0.020000,16.753609,14.397264,11.892374,0.873914,-0.997461,0.000000,0.006972
0.020000,16.770887,14.397386,11.909653,0.853965,-0.997461,-0.000000,0.007111
0.020000,16.787767,14.397507,11.926533,0.834016,-0.997461,0.000000,0.007246
0.020000,16.804247,14.397628,11.943013,0.814067,-0.997461,0.000000,0.007375
0.020000,16.820329,14.397747,11.959095,0.794118,-0.997461,0.000000,0.007500
0.020000,16.836011,14.397866,11.974778,0.774168,-0.997461,0.000000,0.007620
0.020000,16.851294,14.397983,11.990062,0.754219,-0.997461,0.000000,0.007735
0.020000,16.866179,14.398099,12.004947,0.734270,-0.997461,0.000000,0.007846
0.020000,16.880664,14.398214,12.019433,0.714321,-0.997461,0.000000,0.007953
0.020000,16.894751,14.398326,12.033520,0.694371,-0.997461,0.000000,0.008055
0.020000,16.908438,14.398437,12.047208,0.674422,-0.997461,0.000000,0.008154
