dt,x,y,position,velocity,acceleration,jerk,heading
0.020000,7.632810,8.336370,3.075200,2.480000,1.000000,0.000000,5.453665
0.020000,7.666565,8.299756,3.125000,2.500000,1.000000,0.000000,5.460827
0.020000,7.700870,8.263106,3.175200,2.520000,1.000000,0.000000,5.468804
0.020000,7.735757,8.226456,3.225800,2.540000,1.000000,0.000000,5.477623
0.020000,7.771260,8.189843,3.276800,2.560000,1.000000,0.000000,5.487314
0.020000,7.807414,8.153308,3.328200,2.580000,1.000000,0.000000,5.497906
0.020000,7.844254,8.116893,3.380000,2.600000,1.000000,0.000000,5.509431
0.020000,7.881817,8.080646,3.432200,2.620000,1.000000,0.000000,5.521917
0.020000,7.920138,8.044615,3.484800,2.640000,1.000000,0.000000,5.535395
0.020000,7.959254,8.008854,3.537800,2.660000,1.000000,0.000000,5.549893
0.020000,7.999203,7.973419,3.591200,2.680000,1.000000,0.000000,5.565438
0.020000,8.040019,7.938370,3.645000,2.700000,1.000000,0.000000,5.582055
0.020000,8.081738,7.903772,3.699200,2.720000,1.000000,0.000000,5.599762
0.020000,8.124395,7.869692,3.753800,2.740000,1.000000,0.000000,5.618577
0.020000,8.168021,7.836201,3.808800,2.760000,1.000000,-0.000000,5.638510
0.020000,8.212647,7.803374,3.864200,2.780000,1.000000,0.000000,5.659564
0.020000,8.258298,7.771289,3.920000,2.800000,1.000000,0.000000,5.681734
0.020000,8.305000,7.740027,3.976200,2.820000,1.000000,0.000000,5.705005
0.020000,8.345289,7.714310,4.032800,2.840000,1.000000,0.000000,5.723202
0.020000,8.393575,7.684021,4.089800,2.860000,1.000000,0.000000,5.722687
0.020000,8.442185,7.653495,4.147200,2.880000,1.000000,0.000000,5.722230
0.020000,8.491121,7.622736,4.205000,2.900000,1.000000,0.000000,5.721831
0.020000,8.540384,7.591745,4.263200,2.920000,1.000000,0.000000,5.721492
0.020000,8.589976,7.560526,4.321800,2.940000,1.000000,0.000000,5.721214
0.020000,8.639899,7.529082,4.380800,2.960000,1.000000,0.000000,5.720998
0.020000,8.690154,7.497416,4.440200,2.980000,1.000000,0.000000,5.720847
0.020000,8.740744,7.465530,4.500000,3.000000,1.000000,0.000000,5.720760
